,level_0,index,Unnamed: 0,Subject,Tissue,VGene,All,All_N,All_S,CDR1,CDR1_N,CDR1_S,CDR2,CDR2_N,CDR2_S,CDR1_len,CDR2_len,FR1_FR3_len,14aa_CDR1,All_mut,All_N_mut,All_S_mut,CDR1_mut,CDR1_N_mut,CDR1_S_mut,CDR2_mut,CDR2_N_mut,CDR2_S_mut,Dn/Ds_CDR1,Dn/Ds_All
1464,51374,51534,51534,sloth-bear,spleen,sloth_bear_IGLV_23,36,28,8,7,6,1,2,2,0,42,9,285,14 aa CDR1,0.12631578947368421,0.09824561403508772,0.028070175438596492,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,3.0,1.7500000000000002
1465,51382,51542,51542,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,5,4,1,1,1,0,42,9,286,14 aa CDR1,0.08041958041958042,0.05944055944055944,0.02097902097902098,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,2.0,1.4166666666666667
1466,51410,51570,51570,sloth-bear,spleen,sloth_bear_IGLV_23,34,28,6,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.11888111888111888,0.0979020979020979,0.02097902097902098,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.333333333333333
1467,51421,51581,51581,sloth-bear,spleen,sloth_bear_IGLV_23,19,16,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.055944055944055944,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.6666666666666665
1468,51465,51625,51625,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06993006993006994,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,3.333333333333333
1469,51511,51672,51672,sloth-bear,spleen,sloth_bear_IGLV_23,13,10,3,2,0,2,1,1,0,42,9,287,14 aa CDR1,0.04529616724738676,0.03484320557491289,0.010452961672473868,0.047619047619047616,0.0,0.047619047619047616,0.1111111111111111,0.1111111111111111,0.0,0.0,1.6666666666666663
1470,51520,51681,51681,sloth-bear,spleen,sloth_bear_IGLV_23,19,17,2,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.06666666666666667,0.05964912280701754,0.007017543859649123,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,4.25
1471,51614,51775,51775,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.06315789473684211,0.05263157894736842,0.010526315789473684,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.5
1472,51706,51867,51867,sloth-bear,spleen,sloth_bear_IGLV_23,34,29,5,4,4,0,1,1,0,42,9,285,14 aa CDR1,0.11929824561403508,0.10175438596491228,0.017543859649122806,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.9000000000000004
1473,51709,51870,51870,sloth-bear,spleen,sloth_bear_IGLV_23,21,18,3,5,2,3,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06293706293706294,0.01048951048951049,0.11904761904761904,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.3333333333333333,3.0
1474,51711,51872,51872,sloth-bear,spleen,sloth_bear_IGLV_23,34,23,11,5,5,0,2,1,1,42,9,286,14 aa CDR1,0.11888111888111888,0.08041958041958042,0.038461538461538464,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.0454545454545454
1475,51718,51879,51879,sloth-bear,spleen,sloth_bear_IGLV_23,41,30,11,6,6,0,4,4,0,42,9,286,14 aa CDR1,0.14335664335664336,0.1048951048951049,0.038461538461538464,0.14285714285714285,0.14285714285714285,0.0,0.4444444444444444,0.4444444444444444,0.0,,1.3636363636363635
1476,51724,51885,51885,sloth-bear,spleen,sloth_bear_IGLV_23,35,26,9,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.12237762237762238,0.09090909090909091,0.03146853146853147,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.4444444444444442
1477,51795,51956,51956,sloth-bear,spleen,sloth_bear_IGLV_23,34,27,7,4,4,0,1,1,0,42,9,287,14 aa CDR1,0.11846689895470383,0.09407665505226481,0.024390243902439025,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.9285714285714284
1478,51828,51989,51989,sloth-bear,spleen,sloth_bear_IGLV_23,32,27,5,6,5,1,2,2,0,42,9,285,14 aa CDR1,0.11228070175438597,0.09473684210526316,0.017543859649122806,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,2.5,2.7
1479,51880,52041,52041,sloth-bear,spleen,sloth_bear_IGLV_23,24,16,8,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.055944055944055944,0.027972027972027972,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.0
1480,51929,52090,52090,sloth-bear,spleen,sloth_bear_IGLV_23,26,20,6,6,6,0,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.06993006993006994,0.02097902097902098,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.6666666666666665
1481,52180,52342,52342,sloth-bear,spleen,sloth_bear_IGLV_23,17,10,7,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.03496503496503497,0.024475524475524476,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,0.7142857142857143
1482,52360,52522,52522,sloth-bear,spleen,sloth_bear_IGLV_23,27,26,1,5,5,0,1,1,0,42,9,285,14 aa CDR1,0.09473684210526316,0.0912280701754386,0.0035087719298245615,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,13.000000000000002
1483,52379,52541,52541,sloth-bear,spleen,sloth_bear_IGLV_23,17,12,5,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.05944055944055944,0.04195804195804196,0.017482517482517484,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.2000000000000002
1484,52393,52555,52555,sloth-bear,spleen,sloth_bear_IGLV_23,31,22,9,2,2,0,3,3,0,42,9,287,14 aa CDR1,0.10801393728222997,0.07665505226480836,0.0313588850174216,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.222222222222222
1485,52487,52650,52650,sloth-bear,spleen,sloth_bear_IGLV_23,36,24,12,5,5,0,2,1,1,42,9,285,14 aa CDR1,0.12631578947368421,0.08421052631578947,0.042105263157894736,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.0
1486,52525,52688,52688,sloth-bear,spleen,sloth_bear_IGLV_23,20,19,1,3,3,0,2,2,0,42,9,285,14 aa CDR1,0.07017543859649122,0.06666666666666667,0.0035087719298245615,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,9.5
1487,52534,52697,52697,sloth-bear,spleen,sloth_bear_IGLV_23,13,13,0,1,1,0,2,2,0,42,9,285,14 aa CDR1,0.0456140350877193,0.0456140350877193,0.0,0.023809523809523808,0.023809523809523808,0.0,0.2222222222222222,0.2222222222222222,0.0,,
1488,52537,52700,52700,sloth-bear,spleen,sloth_bear_IGLV_23,10,6,4,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.03496503496503497,0.02097902097902098,0.013986013986013986,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.75
1489,52560,52723,52723,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05944055944055944,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.8333333333333335
1490,52590,52753,52753,sloth-bear,spleen,sloth_bear_IGLV_23,21,15,6,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05244755244755245,0.02097902097902098,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.25
1491,52610,52773,52773,sloth-bear,spleen,sloth_bear_IGLV_23,22,22,0,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.07719298245614035,0.07719298245614035,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
1492,52611,52774,52774,sloth-bear,spleen,sloth_bear_IGLV_23,47,40,7,7,5,2,1,1,0,42,9,285,14 aa CDR1,0.1649122807017544,0.14035087719298245,0.02456140350877193,0.16666666666666666,0.11904761904761904,0.047619047619047616,0.1111111111111111,0.1111111111111111,0.0,1.25,2.8571428571428568
1493,52612,52775,52775,sloth-bear,spleen,sloth_bear_IGLV_23,21,19,2,4,4,0,0,0,0,42,9,285,14 aa CDR1,0.07368421052631578,0.06666666666666667,0.007017543859649123,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,4.75
1494,52625,52788,52788,sloth-bear,spleen,sloth_bear_IGLV_23,27,24,3,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.0944055944055944,0.08391608391608392,0.01048951048951049,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,4.0
1495,52633,52796,52796,sloth-bear,spleen,sloth_bear_IGLV_23,31,26,5,7,7,0,2,2,0,42,9,286,14 aa CDR1,0.10839160839160839,0.09090909090909091,0.017482517482517484,0.16666666666666666,0.16666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.5999999999999996
1496,52642,52805,52805,sloth-bear,spleen,sloth_bear_IGLV_23,24,20,4,3,3,0,2,2,0,42,9,285,14 aa CDR1,0.08421052631578947,0.07017543859649122,0.014035087719298246,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.5
1497,52660,52823,52823,sloth-bear,spleen,sloth_bear_IGLV_23,29,22,7,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.10139860139860139,0.07692307692307693,0.024475524475524476,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.5714285714285716
1498,52666,52829,52829,sloth-bear,spleen,sloth_bear_IGLV_23,33,28,5,9,9,0,2,2,0,42,9,286,14 aa CDR1,0.11538461538461539,0.0979020979020979,0.017482517482517484,0.21428571428571427,0.21428571428571427,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.8
1499,52684,52847,52847,sloth-bear,spleen,sloth_bear_IGLV_23,31,23,8,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.10839160839160839,0.08041958041958042,0.027972027972027972,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.4374999999999998
1500,52763,52926,52926,sloth-bear,spleen,sloth_bear_IGLV_23,29,26,3,4,2,2,2,2,0,42,9,287,14 aa CDR1,0.10104529616724739,0.09059233449477352,0.010452961672473868,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,0.5,4.333333333333332
1501,52794,52957,52957,sloth-bear,spleen,sloth_bear_IGLV_23,35,25,10,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.12237762237762238,0.08741258741258741,0.03496503496503497,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.25
1502,52836,52999,52999,sloth-bear,spleen,sloth_bear_IGLV_23,24,20,4,5,5,0,2,2,0,42,9,287,14 aa CDR1,0.08362369337979095,0.06968641114982578,0.013937282229965157,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.5
1503,52865,53028,53028,sloth-bear,spleen,sloth_bear_IGLV_23,25,22,3,2,2,0,2,2,0,42,9,285,14 aa CDR1,0.08771929824561403,0.07719298245614035,0.010526315789473684,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.6666666666666665
1504,52874,53037,53037,sloth-bear,spleen,sloth_bear_IGLV_23,37,25,12,4,3,1,0,0,0,42,9,286,14 aa CDR1,0.12937062937062938,0.08741258741258741,0.04195804195804196,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,1.0416666666666665
1505,52890,53053,53053,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,2,1,1,1,0,1,42,9,285,14 aa CDR1,0.0912280701754386,0.07368421052631578,0.017543859649122806,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,0.5,2.0999999999999996
1506,52893,53056,53056,sloth-bear,spleen,sloth_bear_IGLV_23,15,14,1,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.05244755244755245,0.04895104895104895,0.0034965034965034965,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,6.999999999999999
1507,52946,53109,53109,sloth-bear,spleen,sloth_bear_IGLV_23,34,25,9,6,5,1,3,3,0,42,9,286,14 aa CDR1,0.11888111888111888,0.08741258741258741,0.03146853146853147,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,2.5,1.3888888888888888
1508,52964,53127,53127,sloth-bear,spleen,sloth_bear_IGLV_23,50,41,9,10,9,1,3,3,0,42,9,286,14 aa CDR1,0.17482517482517482,0.14335664335664336,0.03146853146853147,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,2.2777777777777777
1509,52974,53137,53137,sloth-bear,spleen,sloth_bear_IGLV_23,16,14,2,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.055944055944055944,0.04895104895104895,0.006993006993006993,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,3.4999999999999996
1510,52991,53154,53154,sloth-bear,spleen,sloth_bear_IGLV_23,33,28,5,5,5,0,1,1,0,42,9,285,14 aa CDR1,0.11578947368421053,0.09824561403508772,0.017543859649122806,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8000000000000003
1511,53058,53222,53222,sloth-bear,spleen,sloth_bear_IGLV_23,20,20,0,2,2,0,2,2,0,42,9,286,14 aa CDR1,0.06993006993006994,0.06993006993006994,0.0,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,
1512,53077,53241,53241,sloth-bear,spleen,sloth_bear_IGLV_23,26,24,2,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.08391608391608392,0.006993006993006993,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,6.0
1513,53086,53250,53250,sloth-bear,spleen,sloth_bear_IGLV_23,25,22,3,1,1,0,7,7,0,42,3,280,14 aa CDR1,0.08928571428571429,0.07857142857142857,0.010714285714285714,0.023809523809523808,0.023809523809523808,0.0,2.3333333333333335,2.3333333333333335,0.0,,3.666666666666667
1514,53098,53262,53262,sloth-bear,spleen,sloth_bear_IGLV_23,30,20,10,5,3,2,0,0,0,42,9,286,14 aa CDR1,0.1048951048951049,0.06993006993006994,0.03496503496503497,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.75,1.0
1515,53143,53307,53307,sloth-bear,spleen,sloth_bear_IGLV_23,49,40,9,10,9,1,3,3,0,42,9,286,14 aa CDR1,0.17132867132867133,0.13986013986013987,0.03146853146853147,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,2.222222222222222
1516,53144,53308,53308,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,2,2,0,0,0,0,42,9,287,14 aa CDR1,0.06620209059233449,0.05226480836236934,0.013937282229965157,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,1.8749999999999998
1517,53148,53312,53312,sloth-bear,spleen,sloth_bear_IGLV_23,19,15,4,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.06643356643356643,0.05244755244755245,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.875
1518,53161,53325,53325,sloth-bear,spleen,sloth_bear_IGLV_23,22,21,1,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.07719298245614035,0.07368421052631578,0.0035087719298245615,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,10.499999999999998
1519,53184,53348,53348,sloth-bear,spleen,sloth_bear_IGLV_23,30,24,6,4,4,0,3,2,1,42,9,286,14 aa CDR1,0.1048951048951049,0.08391608391608392,0.02097902097902098,0.09523809523809523,0.09523809523809523,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,,2.0
1520,53237,53401,53401,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,3,1,2,0,0,0,42,9,287,14 aa CDR1,0.06968641114982578,0.059233449477351915,0.010452961672473868,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.25,2.8333333333333326
1521,53262,53426,53426,sloth-bear,spleen,sloth_bear_IGLV_23,17,15,2,1,1,0,1,0,1,42,9,286,14 aa CDR1,0.05944055944055944,0.05244755244755245,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,3.75
1522,53307,53471,53471,sloth-bear,spleen,sloth_bear_IGLV_23,12,12,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.04195804195804196,0.04195804195804196,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
1523,53334,53498,53498,sloth-bear,spleen,sloth_bear_IGLV_23,22,16,6,7,6,1,0,0,0,42,9,285,14 aa CDR1,0.07719298245614035,0.056140350877192984,0.021052631578947368,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,3.0,1.3333333333333333
1524,53339,53503,53503,sloth-bear,spleen,sloth_bear_IGLV_23,25,18,7,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.08741258741258741,0.06293706293706294,0.024475524475524476,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.2857142857142858
1525,53356,53520,53520,sloth-bear,spleen,sloth_bear_IGLV_23,24,21,3,4,3,1,1,1,0,42,9,285,14 aa CDR1,0.08421052631578947,0.07368421052631578,0.010526315789473684,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,3.4999999999999996
1526,53523,53687,53687,sloth-bear,spleen,sloth_bear_IGLV_23,34,23,11,5,5,0,2,1,1,42,9,286,14 aa CDR1,0.11888111888111888,0.08041958041958042,0.038461538461538464,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.0454545454545454
1527,53567,53731,53731,sloth-bear,spleen,sloth_bear_IGLV_23,31,26,5,6,6,0,6,5,1,42,9,283,14 aa CDR1,0.10954063604240283,0.09187279151943463,0.0176678445229682,0.14285714285714285,0.14285714285714285,0.0,0.6666666666666666,0.5555555555555556,0.1111111111111111,,2.6
1528,53584,53748,53748,sloth-bear,spleen,sloth_bear_IGLV_23,17,13,4,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.045454545454545456,0.013986013986013986,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.6249999999999998
1529,53591,53755,53755,sloth-bear,spleen,sloth_bear_IGLV_23,36,23,13,6,6,0,2,1,1,42,9,285,14 aa CDR1,0.12631578947368421,0.08070175438596491,0.0456140350877193,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,0.8846153846153846
1530,53764,53930,53930,sloth-bear,spleen,sloth_bear_IGLV_23,22,21,1,5,5,0,1,1,0,42,9,287,14 aa CDR1,0.07665505226480836,0.07317073170731707,0.003484320557491289,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,10.499999999999998
1531,53832,53998,53998,sloth-bear,spleen,sloth_bear_IGLV_23,25,19,6,4,2,2,0,0,0,42,9,284,14 aa CDR1,0.0880281690140845,0.06690140845070422,0.02112676056338028,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.5,1.5833333333333333
1532,53842,54008,54008,sloth-bear,spleen,sloth_bear_IGLV_23,24,21,3,6,6,0,2,2,0,42,9,285,14 aa CDR1,0.08421052631578947,0.07368421052631578,0.010526315789473684,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.4999999999999996
1533,53861,54027,54027,sloth-bear,spleen,sloth_bear_IGLV_23,21,17,4,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05944055944055944,0.013986013986013986,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.125
1534,53864,54030,54030,sloth-bear,spleen,sloth_bear_IGLV_23,21,16,5,0,0,0,0,0,0,42,9,285,14 aa CDR1,0.07368421052631578,0.056140350877192984,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,,1.6
1535,53865,54031,54031,sloth-bear,spleen,sloth_bear_IGLV_23,21,20,1,7,6,1,1,1,0,42,9,285,14 aa CDR1,0.07368421052631578,0.07017543859649122,0.0035087719298245615,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,3.0,10.0
1536,53907,54073,54073,sloth-bear,spleen,sloth_bear_IGLV_23,17,16,1,2,1,1,0,0,0,42,9,285,14 aa CDR1,0.05964912280701754,0.056140350877192984,0.0035087719298245615,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,8.0
1537,53943,54109,54109,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,1,1,0,1,1,0,42,9,285,14 aa CDR1,0.07017543859649122,0.05964912280701754,0.010526315789473684,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8333333333333335
1538,53954,54120,54120,sloth-bear,spleen,sloth_bear_IGLV_23,32,24,8,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.11188811188811189,0.08391608391608392,0.027972027972027972,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.5
1539,54032,54198,54198,sloth-bear,spleen,sloth_bear_IGLV_23,16,15,1,1,1,0,0,0,0,42,9,284,14 aa CDR1,0.056338028169014086,0.0528169014084507,0.0035211267605633804,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,7.500000000000001
1540,54040,54206,54206,sloth-bear,spleen,sloth_bear_IGLV_23,33,28,5,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.11538461538461539,0.0979020979020979,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8
1541,54042,54208,54208,sloth-bear,spleen,sloth_bear_IGLV_23,24,19,5,6,6,0,3,3,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06643356643356643,0.017482517482517484,0.14285714285714285,0.14285714285714285,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.9
1542,54058,54224,54224,sloth-bear,spleen,sloth_bear_IGLV_23,27,21,6,2,2,0,1,1,0,42,9,285,14 aa CDR1,0.09473684210526316,0.07368421052631578,0.021052631578947368,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.7499999999999998
1543,54082,54248,54248,sloth-bear,spleen,sloth_bear_IGLV_23,42,34,8,4,3,1,0,0,0,42,9,284,14 aa CDR1,0.14788732394366197,0.11971830985915492,0.028169014084507043,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,2.125
1544,54102,54268,54268,sloth-bear,spleen,sloth_bear_IGLV_23,15,15,0,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.05244755244755245,0.05244755244755245,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,
1545,54103,54269,54269,sloth-bear,spleen,sloth_bear_IGLV_23,33,22,11,5,3,2,2,1,1,42,9,286,14 aa CDR1,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.75,1.0
1546,54104,54270,54270,sloth-bear,spleen,sloth_bear_IGLV_23,17,16,1,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.05944055944055944,0.055944055944055944,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,8.0
1547,54105,54271,54271,sloth-bear,spleen,sloth_bear_IGLV_23,19,18,1,1,1,0,0,0,0,42,9,287,14 aa CDR1,0.06620209059233449,0.0627177700348432,0.003484320557491289,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,9.0
1548,54144,54310,54310,sloth-bear,spleen,sloth_bear_IGLV_23,12,10,2,0,0,0,1,1,0,42,9,285,14 aa CDR1,0.042105263157894736,0.03508771929824561,0.007017543859649123,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.5
1549,54153,54319,54319,sloth-bear,spleen,sloth_bear_IGLV_23,25,21,4,3,3,0,1,1,0,42,9,285,14 aa CDR1,0.08771929824561403,0.07368421052631578,0.014035087719298246,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.6249999999999996
1550,54163,54329,54329,sloth-bear,spleen,sloth_bear_IGLV_23,13,11,2,0,0,0,0,0,0,42,9,285,14 aa CDR1,0.0456140350877193,0.03859649122807018,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,,2.75
1551,54176,54342,54342,sloth-bear,spleen,sloth_bear_IGLV_23,15,13,2,1,0,1,0,0,0,42,9,286,14 aa CDR1,0.05244755244755245,0.045454545454545456,0.006993006993006993,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,3.2499999999999996
1552,54229,54395,54395,sloth-bear,spleen,sloth_bear_IGLV_23,22,20,2,3,3,0,1,1,0,42,9,285,14 aa CDR1,0.07719298245614035,0.07017543859649122,0.007017543859649123,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,5.0
1553,54283,54450,54450,sloth-bear,spleen,sloth_bear_IGLV_23,28,24,4,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.0979020979020979,0.08391608391608392,0.013986013986013986,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,3.0
1554,54302,54469,54469,sloth-bear,spleen,sloth_bear_IGLV_23,39,28,11,4,3,1,0,0,0,42,9,287,14 aa CDR1,0.13588850174216027,0.0975609756097561,0.03832752613240418,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,1.272727272727273
1555,54337,54504,54504,sloth-bear,spleen,sloth_bear_IGLV_23,46,39,7,9,8,1,3,3,0,42,9,286,14 aa CDR1,0.16083916083916083,0.13636363636363635,0.024475524475524476,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.0,2.7857142857142856
1556,54361,54528,54528,sloth-bear,spleen,sloth_bear_IGLV_23,30,28,2,6,6,0,0,0,0,42,9,285,14 aa CDR1,0.10526315789473684,0.09824561403508772,0.007017543859649123,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,,7.000000000000001
